,text,airline_sentiment_score
26117,vuelvo,-1
26118,dirigir,-1
26119,palabra,-1
26120,sino,-1
26121,q,-1
26122,recuerdo,-1
26123,problemas,-1
26124,gestion,-1
26125,mierdungas,-1
26126,asi,-1
26127,ademas,-1
26128,asientos,-1
26129,madera,-1
26130,deje,-1
26131,u,-1
26132,quise,-1
26133,ir,-1
26134,iberia,-1
26135,vuelo,-1
26136,directo,-1
26137,vi,-1
26138,detalle,-1
26139,gusto,-1
26140,demasiado,-1
26141,cutre,-1
26142,eleji,-1
26143,opcio,-1
26144,cn,0
26145,destino,0
26146,solo,0
26147,click,0
26148,deseadme,0
26149,suerte,0
26150,holaargentina,0
26151,hola,0
26152,destinos,0
26153,europeos,0
26154,mejor,0
26155,precio,0
26156,papa,0
26157,noel,0
26158,dejo,0
26159,pasajeros,0
26160,destino,0
26161,paraiso,0
26162,muchas,1
26163,gracias,1
26164,feliz,1
26165,haber,1
26166,viajado,1
26167,ustedes,1
26168,excelente,1
26169,servicio,1
26170,quejaba,-1
26171,ryanair,-1
26172,menos,-1
26173,olia,-1
26174,sobaco,-1
26175,ajo,-1
26176,avion,-1
26177,hoy,-1
26178,enterado,-1
26179,cancelacion,-1
26180,vuelo,-1
26181,comprado,-1
26182,noviembre,-1
26183,destino,-1
26184,punta,-1
26185,cana,-1
26186,llamada,-1
26187,iberia,-1
26188,i,-1
26189,si,-1
26190,si,-1
26191,hombre,1
26192,aun,1
26193,asi,1
26194,mejor,1
26195,vueling,1
26196,veces,1
26197,ryanair,1
26198,oferta,1
26199,vuelos,1
26200,vigo,1
26201,barcelona,1
26202,euros,1
26203,guay,1
26204,vivir,1
26205,misma,1
26206,epoca,1
26207,ryanair,1
26208,tonto,-1
26209,ryanair,-1
26210,conseguido,-1
26211,pasaje,-1
26212,vuelo,-1
26213,embarque,-1
26214,priority,-1
26215,si,-1
26216,amenazas,-1
26217,gente,-1
26218,c,-1
26219,holaargentina,0
26220,viajare,0
26221,conocerte,0
26222,gracias,0
26223,iberia,0
26224,ryanair,-1
26225,cerdos,-1
26226,deberian,-1
26227,irse,-1
26228,pique,-1
26229,compania,-1
26230,vuelos,-1
26231,seguro,-1
26232,algun,-1
26233,hiperventilado,-1
26234,salta,-1
26235,cumpleanosfeliz,0
26236,daniela,0
26237,gran,0
26238,detalle,0
26239,vuelo,0
26240,felicitar,0
26241,pasajera,0
26242,vuelo,0
26243,ib,0
26244,oye,-1
26245,atencion,-1
26246,telefonica,-1
26247,call,-1
26248,center,-1
26249,colombiano,-1
26250,nefasto,-1
26251,ryanair,0
26252,sufre,0
26253,primera,0
26254,huelga,0
26255,pilotos,0
26256,historia,0
26257,controligestio,0
26258,ahora,1
26259,podremos,1
26260,disfrutar,1
26261,ficciones,1
26262,sonoras,1
26263,mientras,1
26264,volamos,1
26265,aliado,1
26266,pibe,-1
26267,trabajar,-1
26268,ryanair,-1
26269,horas,-1
26270,media,-1
26271,cola,-1
26272,servicio,-1
26273,atencion,-1
26274,cliente,-1
26275,iberia,-1
26276,barajas,-1
26277,queda,-1
26278,minimo,-1
26279,ot,-1
26280,loginewses,0
26281,ryanair,0
26282,contratara,0
26283,nuevos,0
26284,tripulantes,0
26285,cabina,0
26286,espana,0
26287,sres,-1
26288,inconveniente,-1
26289,x,-1
26290,vuelo,-1
26291,pasaje,-1
26292,bordo,-1
26293,sigue,-1
26294,pista,-1
26295,aeropuerto,-1
26296,ezeiza,-1
26297,huelga,0
26298,pilotos,0
26299,ryanair,0
26300,irlanda,0
26301,amenaza,0
26302,extenderse,0
26303,mas,0
26304,paises,0
26305,by,0
26306,agencias,0
26307,via,0
26308,ultimas,0
26309,noticias,0
26310,viajero,-1
26311,frecuente,-1
26312,quiero,-1
26313,salida,-1
26314,emergenci,-1
26315,deciden,-1
26316,cambiar,-1
26317,vuelos,-1
26318,avisarme,-1
26319,entero,-1
26320,entrar,-1
26321,confirmar,-1
26322,hor,-1
26323,duele,-1
26324,avisa,-1
26325,si,-1
26326,consigues,-1
26327,alguna,-1
26328,indemnizacion,-1
26329,casos,-1
26330,unicos,-1
26331,twitter,-1
26332,oficial,-1
26333,deportes,-1
26334,puerto,-1
26335,montt,-1
26336,confirmo,-1
26337,llegada,-1
26338,atacante,-1
26339,javier,-1
26340,guarino,-1
26341,ex,-1
26342,sum,-1
26343,quitan,0
26344,app,0
26345,ryanair,0
26346,escapa,0
26347,dedito,0
26348,vez,0
26349,yyavanunascuantas,0
26350,hace,0
26351,anos,0
26352,viviendo,0
26353,soria,0
26354,decia,0
26355,despues,0
26356,familia,0
26357,real,0
26358,cogera,0
26359,tren,0
26360,cartage,0
26361,empresa,-1
26362,parar,-1
26363,ryanair,-1
26364,reconoce,-1
26365,seccion,-1
26366,sindical,-1
26367,creada,-1
26368,pilotos,-1
26369,espana,-1
26370,via,-1
26371,iberia,1
26372,moderniza,1
26373,lounge,1
26374,aeroporto,1
26375,madri,1
26376,iberia,1
26377,salavelazquez,1
26378,nunca,-1
26379,gesto,-1
26380,amable,-1
26381,dispuesto,-1
26382,cosa,-1
26383,propia,-1
26384,servicio,-1
26385,avion,-1
26386,deberia,-1
26387,disculparse,-1
26388,pasajeros,-1
26389,verdad,1
26390,dia,1
26391,hoy,1
26392,ryanair,1
26393,cosas,1
26394,estan,1
26395,baratas,1
26396,viajar,1
26397,euros,1
26398,ida,1
26399,vuelta,1
26400,gran,-1
26401,servicio,-1
26402,retraso,-1
26403,hmin,-1
26404,vuelo,-1
26405,esperando,-1
26406,autobus,-1
26407,gran,1
26408,marketing,1
26409,cruzado,1
26410,felicito,1
26411,pd,1
26412,usuario,1
26413,s,1
26414,klm,1
26415,ame,1
26416,volar,1
26417,aerolinea,1
26418,tratamiento,1
26419,reyes,1
26420,hice,1
26421,venian,1
26422,venezuela,1
26423,champion,-1
26424,vuele,-1
26425,mas,-1
26426,descarados,-1
26427,buenas,-1
26428,noches,-1
26429,enviado,-1
26430,dm,-1
26431,saludos,-1
26432,barajas,1
26433,tomar,1
26434,vuelo,1
26435,madrid,1
26436,palma,1
26437,valija,1
26438,igual,1
26439,iberia,1
26440,asi,1
26441,embarque,1
26442,menos,1
26443,mal,1
26444,normal,-1
26445,si,-1
26446,claroen,-1
26447,necesitamos,-1
26448,h,-1
26449,saber,-1
26450,maleta,-1
26451,perdiday,-1
26452,ropa,-1
26453,matriz,0
26454,iberia,0
26455,british,0
26456,airways,0
26457,quiere,0
26458,subirse,0
26459,bordo,0
26460,aerolinea,0
26461,niki,0
26462,publicidad,0
26463,newspublicidad,0
26464,ryanair,-1
26465,seguro,-1
26466,venderian,-1
26467,billete,-1
26468,ala,-1
26469,protesto,-1
26470,tenia,-1
26471,respaldo,-1
26472,ello,-1
26473,posible,-1
26474,billete,-1
26475,electronico,-1
26476,especifique,-1
26477,cambios,-1
26478,posi,-1
26479,peor,-1
26480,servicio,-1
26481,traten,-1
26482,usar,-1
26483,aerolinea,-1
26484,pasen,-1
26485,mal,-1
26486,tiempo,-1
26487,tema,-1
26488,debieron,-1
26489,ser,-1
26490,honestos,-1
26491,primer,-1
26492,dia,-1
26493,enviar,-1
26494,correo,-1
26495,empresa,-1
26496,diciendo,-1
26497,qu,-1
26498,aviones,0
26499,sido,0
26500,siempre,0
26501,american,0
26502,diferente,0
26503,ida,0
26504,vuelta,0
26505,bueno,0
26506,usarlos,0
26507,decision,0
26508,aerolinea,0
26509,ae,0
26510,hola,-1
26511,buscando,-1
26512,objeto,-1
26513,perdido,-1
26514,web,-1
26515,consigo,-1
26516,recuperar,-1
26517,pueden,-1
26518,ayudar,-1
26519,baraja,0
26520,vintage,0
26521,iberia,0
26522,espera,-1
26523,compania,-1
26524,refe,-1
26525,logica,-1
26526,suele,-1
26527,decir,-1
26528,partido,-1
26529,controla,-1
26530,colegios,-1
26531,electorales,-1
26532,relentiza,-1
26533,recuento,-1
26534,pa,-1
26535,pagar,-1
26536,asiento,-1
26537,respectiva,-1
26538,prioridad,-1
26539,embarque,-1
26540,acabar,-1
26541,autobus,-1
26542,medio,-1
26543,avion,-1
26544,cuela,-1
26545,ryanair,-1
26546,migando,-1
26547,puto,-1
26548,mail,-1
26549,aparecen,0
26550,level,0
26551,iberia,0
26552,dos,0
26553,cost,0
26554,sigo,-1
26555,esperando,-1
26556,alguien,-1
26557,conteste,-1
26558,telefono,-1
26559,casualidad,-1
26560,diciendo,-1
26561,palabra,-1
26562,abono,-1
26563,todavia,-1
26564,audiotechnica,1
26565,iberia,1
26566,nuevo,1
26567,modelo,1
26568,sido,1
26569,disenado,1
26570,ofrecer,1
26571,solucion,1
26572,monitorizacion,1
26573,personal,1
26574,puedo,0
26575,comprar,0
26576,billetes,0
26577,avion,0
26578,espana,0
26579,travez,0
26580,hijo,0
26581,trayecto,0
26582,bs,0
26583,as,0
26584,madrid,0
26585,solo,0
26586,ida,0
26587,muchas,0
26588,gracias,0
26589,comodo,0
26590,cualquier,0
26591,aerolinea,0
26592,acostumbrado,0
26593,felicitarse,0
26594,crecimiento,0
26595,vuelos,0
26596,nacionales,0
26597,internacionales,0
26598,condenar,0
26599,maltrato,0
26600,c,0
26601,mera,0
26602,miedo,0
26603,equivocarme,0
26604,jaja,0
26605,ganador,0
26606,mayor,0
26607,edad,0
26608,puede,0
26609,llevar,0
26610,acompanante,0
26611,hijo,0
26612,menor,0
26613,edad,0
26614,vas,0
26615,tener,0
26616,vuelos,0
26617,avril,0
26618,correccion,0
26619,haceis,0
26620,doy,0
26621,oportunidad,0
26622,atendais,0
26623,gracias,-1
26624,dejarme,-1
26625,maletas,-1
26626,escala,-1
26627,tan,-1
26628,absurda,-1
26629,alcanzan,-1
26630,meter,-1
26631,maletas,-1
26632,aun,-1
26633,responden,-1
26634,h,-1
26635,debe,1
26636,ser,1
26637,igual,1
26638,ryanair,1
26639,viajes,1
26640,cortos,1
26641,equipaje,1
26642,funcionaria,1
26643,bien,1
26644,tecnologia,0
26645,entoces,0
26646,hace,0
26647,anos,0
26648,iberia,0
26649,unio,0
26650,madrid,0
26651,barcelona,0
26652,pesetas,0
26653,cuanto,0
26654,costaria,0
26655,hoy,0
26656,bil,0
26657,ganas,-1
26658,matar,-1
26659,iberia,-1
26660,enemigos,0
26661,iberia,0
26662,culta,0
26663,cientifica,0
26664,llevan,0
26665,siendo,0
26666,mismos,0
26667,hace,0
26668,siglos,0
26669,imposible,0
26670,sen,0
26671,gracias,1
26672,gusto,1
26673,poder,1
26674,ayudar,1
26675,saber,1
26676,peludo,1
26677,tendra,1
26678,hogar,1
26679,amen,1
26680,iberia,1
26681,corazon,1
26682,avion,-1
26683,asientos,-1
26684,vacios,-1
26685,asi,-1
26686,cabina,-1
26687,lamentable,-1
26688,email,-1
26689,tacto,-1
26690,sabe,-1
26691,cuidar,-1
26692,clien,-1
26693,mientras,-1
26694,compro,-1
26695,billetes,-1
26696,da,-1
26697,opcion,-1
26698,comprar,-1
26699,bebe,-1
26700,siempre,-1
26701,comprarl,-1
26702,majoalparque,0
26703,parque,0
26704,iberia,0
26705,in,0
26706,bogota,0
26707,distrito,0
26708,capital,0
26709,w,0
26710,paro,-1
26711,horas,-1
26712,pilotos,-1
26713,aerolinea,-1
26714,ryanair,-1
26715,deja,-1
26716,vuelos,-1
26717,retrasos,-1
26718,plena,-1
26719,epoca,-1
26720,navidena,-1
26721,siempre,0
26722,dice,0
26723,pin,0
26724,correcto,0
26725,pido,0
26726,nuevo,0
26727,mandan,0
26728,mail,0
26729,tampoco,0
26730,h,-1
26731,tirados,-1
26732,aeropuerto,-1
26733,lpa,-1
26734,averia,-1
26735,avion,-1
26736,madaveria,-1
26737,explico,-1
26738,pilo,-1
26739,ryanair,0
26740,estrena,0
26741,lunes,0
26742,vuelo,0
26743,vitoria,0
26744,colonia,0
26745,sabe,-1
26746,usted,-1
26747,digan,-1
26748,grupos,-1
26749,hoteles,-1
26750,iberia,-1
26751,vueling,-1
26752,reservas,-1
26753,c,-1
26754,espero,-1
26755,viajara,-1
26756,ryanairseguro,-1
26757,cobran,-1
26758,billetes,-1
26759,quieres,0
26760,decir,0
26761,momento,0
26762,reserva,0
26763,aviso,0
26764,indicando,0
26765,pedira,0
26766,presentacion,0
26767,tarjeta,0
26768,peor,-1
26769,servicio,-1
26770,cliente,-1
26771,visto,-1
26772,vida,-1
26773,peor,-1
26774,si,-1
26775,ustedes,-1
26776,lopeor,-1
26777,habeis,-1
26778,perdido,-1
26779,maletas,-1
26780,varios,-1
26781,pasajeros,-1
26782,hotel,-1
26783,comida,-1
26784,peor,-1
26785,trato,-1
26786,humano,-1
26787,horas,-1
26788,retenidos,-1
26789,dentro,-1
26790,asi,0
26791,nueva,0
26792,sala,0
26793,premium,0
26794,iberia,0
26795,aeropuerto,0
26796,madrid,0
26797,barajas,0
26798,satisfecho,-1
26799,vuelo,-1
26800,diciembre,-1
26801,quito,-1
26802,madrid,-1
26803,quisiera,-1
26804,hacer,-1
26805,queja,-1
26806,web,-1
26807,carga,-1
26808,app,-1
26809,tampoco,-1
26810,funciona,-1
26811,puedo,-1
26812,comprar,-1
26813,billetes,-1
26814,promocion,-1
26815,desastre,-1
26816,pierden,-1
26817,maletas,-1
26818,aeropuerto,-1
26819,scl,-1
26820,hacen,-1
26821,desatendidos,-1
26822,echan,-1
26823,culpa,-1
26824,si,-1
26825,elijo,-1
26826,viajar,-1
26827,pequeno,-1
26828,trolley,-1
26829,xq,-1
26830,quiero,-1
26831,perder,-1
26832,media,-1
26833,hora,-1
26834,esperando,-1
26835,x,-1
26836,equipaje,-1
26837,verguenza,-1
26838,aquest,0
26839,vueling,0
26840,pique,0
26841,els,0
26842,van,0
26843,denunciar,0
26844,spanair,0
26845,karla,0
26846,iberia,0
26847,sanchez,0
26848,denise,0
26849,maerker,0
26850,paola,0
26851,rojas,0
26852,imitan,0
26853,grupo,0
26854,limite,0
26855,via,0
26856,mayor,-1
26857,problema,-1
26858,asumir,-1
26859,reglas,-1
26860,juego,-1
26861,iguales,-1
26862,intentando,-1
26863,comprar,-1
26864,billetes,-1
26865,web,-1
26866,rechazaron,-1
26867,tarjetas,-1
26868,distintos,-1
26869,bancos,-1
26870,paises,-1
26871,ryanair,1
26872,busca,1
26873,convertirse,1
26874,amazon,1
26875,viajes,1
26876,oficinas,1
26877,via,1
26878,llevas,-1
26879,pleno,-1
26880,vuelos,-1
26881,retrasados,-1
26882,iberia,-1
26883,hola,0
26884,buenos,0
26885,dias,0
26886,vuelo,0
26887,ib,0
26888,madridlondres,0
26889,salida,0
26890,madrid,0
26891,va,0
26892,vuelo,0
26893,hora,0
26894,gracias,0
26895,hecho,-1
26896,comun,-1
26897,escuchar,-1
26898,personal,-1
26899,puerta,-1
26900,usted,-1
26901,baje,-1
26902,abajo,-1
26903,ver,-1
26904,hola,-1
26905,nuevo,-1
26906,alguna,-1
26907,novedad,-1
26908,respecto,-1
26909,huelga,-1
26910,personal,-1
26911,tierra,-1
26912,aeropuerto,-1
26913,prat,-1
26914,sigo,-1
26915,hola,-1
26916,sentados,-1
26917,avion,-1
26918,bajan,-1
26919,problemas,-1
26920,tecnicos,-1
26921,cancelan,-1
26922,vuelo,-1
26923,vas,-1
26924,pedir,-1
26925,comprobante,-1
26926,retrasado,-1
26927,ib,-1
26928,parecido,-1
26929,roban,-1
26930,cara,-1
26931,hola,0
26932,cantidad,0
26933,baterias,0
26934,pueden,0
26935,llevar,0
26936,cabina,0
26937,bodega,0
26938,gracias,0
26939,voy,-1
26940,cagar,-1
26941,toda,-1
26942,puta,-1
26943,estampa,-1
26944,dicen,-1
26945,sacan,-1
26946,mas,-1
26947,pasajes,-1
26948,ar,-1
26949,paran,-1
26950,paso,-1
26951,listita,-1
26952,tampoco,-1
26953,pueden,-1
26954,saca,-1
26955,vuelo,-1
26956,ryanair,-1
26957,londres,-1
26958,malagapasajero,-1
26959,polaco,-1
26960,cansa,-1
26961,pienso,-1
26962,darles,-1
26963,turra,-1
26964,cuartel,-1
26965,menos,-1
26966,entiendan,-1
26967,razon,-1
26968,queja,-1
26969,ustedes,-1
26970,veran,-1
26971,suerte,1
26972,experiencia,1
26973,sido,1
26974,siempre,1
26975,buena,1
26976,compania,1
26977,toda,1
26978,empresa,1
26979,siempre,1
26980,puede,1
26981,paseito,0
26982,parra,0
26983,xrylejr,0
26984,ii,0
26985,pequenines,0
26986,iberia,0
26987,airbus,0
26988,eckmd,0
26989,peti,0
26990,puente,-1
26991,aereo,-1
26992,madrid,-1
26993,barcelona,-1
26994,llegando,-1
26995,mostrador,-1
26996,dan,-1
26997,vuelo,-1
26998,h,-1
26999,acabais,-1
27000,perder,-1
27001,cliente,-1
27002,cono,-1
27003,ryanair,-1
27004,estara,-1
27005,haciendo,-1
27006,agosto,-1
27007,ryanair,1
27008,contratara,1
27009,personas,1
27010,madrid,1
27011,ciao,0
27012,salute,0
27013,enteren,0
27014,pasados,0
27015,anos,0
27016,puedes,0
27017,ser,0
27018,ryanair,0
27019,reclutara,0
27020,espana,0
27021,nuevos,0
27022,tripulantes,0
27023,embarcando,-1
27024,vuelo,-1
27025,medio,-1
27026,avion,-1
27027,intentando,-1
27028,cambiar,-1
27029,asientos,-1
27030,separarse,-1
27031,parejas,-1
27032,procurare,-1
27033,repostar,-1
27034,cepsa,-1
27035,punetera,-1
27036,tarjeta,-1
27037,wizink,-1
27038,bank,-1
27039,tras,-1
27040,pagando,-1
27041,religio,-1
27042,mande,0
27043,mensaje,0
27044,directo,0
27045,hola,-1
27046,buenas,-1
27047,tardes,-1
27048,termino,-1
27049,vuelo,-1
27050,desorden,-1
27051,ocasiona,-1
27052,servicio,-1
27053,genera,-1
27054,querido,0
27055,viaje,0
27056,berlin,0
27057,significa,0
27058,sepa,0
27059,aleman,0
27060,entender,0
27061,correos,0
27062,llanto,-1
27063,cancelaciones,-1
27064,ryanair,-1
27065,afectaran,-1
27066,pasajeros,-1
27067,marzo,-1
27068,pasado,-1
27069,reciente,-1
27070,condena,-1
27071,renuncia,-1
27072,temuco,-1
27073,desciende,-1
27074,iberia,-1
27075,riesgo,-1
27076,vuelo,0
27077,mandan,0
27078,anuncia,0
27079,ultimas,0
27080,novedades,0
27081,digitales,0
27082,dentro,0
27083,programa,0
27084,siempre,0
27085,mejorando,0
27086,vuelo,-1
27087,ryanair,-1
27088,roma,-1
27089,madrid,-1
27090,va,-1
27091,retraso,-1
27092,hora,-1
27093,proceder,-1
27094,gracias,-1
27095,gracias,1
27096,responder,1
27097,algun,1
27098,telefono,1
27099,cdmx,1
27100,holacolombia,0
27101,holaeuropa,0
27102,quiero,0
27103,ir,0
27104,diciembre,0
27105,abrazo,0
27106,mas,0
27107,grande,0
27108,final,0
27109,approach,0
27110,madrid,0
27111,ryanair,0
27112,finalizada,0
27113,ano,0
27114,compania,0
27115,aerea,0
27116,mayor,0
27117,numero,0
27118,pasajeros,0
27119,mueve,0
27120,espana,0
27121,ranking,0
27122,iberia,1
27123,aumentara,1
27124,oferta,1
27125,vuelos,1
27126,argentina,1
27127,llora,-1
27128,mama,-1
27129,frase,-1
27130,jamas,-1
27131,dicha,-1
27132,miserable,-1
27133,idea,-1
27134,cobrar,-1
27135,elegir,-1
27136,asiento,-1
27137,intento,-1
27138,volar,-1
27139,menos,-1
27140,posible,-1
27141,macrodemanda,-1
27142,tripulantes,-1
27143,cabina,-1
27144,ryanair,-1
27145,espana,-1
27146,multiplicidad,-1
27147,contratos,-1
27148,somositf,-1
27149,ryanair,-1
27150,tarda,-1
27151,menos,-1
27152,dos,-1
27153,horas,-1
27154,amargar,-1
27155,oferta,-1
27156,aniversario,-1
27157,iberia,-1
27158,express,-1
27159,cuidado,-1
27160,rya,-1
27161,llamo,-1
27162,vuelo,-1
27163,ahora,-1
27164,cuesta,-1
27165,terminar,-1
27166,reserva,-1
27167,cuelgan,-1
27168,vuelvo,-1
27169,llamar,-1
27170,robot,-1
27171,habl,-1
27172,unica,-1
27173,solucion,-1
27174,dado,-1
27175,despues,-1
27176,insistir,-1
27177,recolocarme,-1
27178,vuelo,-1
27179,iberia,-1
27180,parece,-1
27181,mala,-1
27182,especialmente,-1
27183,viajes,-1
27184,largos,-1
27185,parece,-1
27186,miserable,-1
27187,hacer,-1
27188,check,-1
27189,in,-1
27190,online,-1
27191,implica,-1
27192,mama,-1
27193,ir,-1
27194,adelante,-1
27195,pilotos,-1
27196,atra,-1
27197,puntos,-1
27198,quiero,-1
27199,vuelos,-1
27200,gran,-1
27201,accion,-1
27202,fidelizacion,-1
27203,competir,-1
27204,vuelvo,-1
27205,ocasiones,-1
27206,aeropuerto,-1
27207,maleta,-1
27208,horario,-1
27209,dicen,-1
27210,nuevo,-1
27211,nadie,-1
27212,vosotro,-1
27213,casualidad,-1
27214,llega,-1
27215,tres,-1
27216,horas,-1
27217,puede,-1
27218,reclamar,-1
27219,bravo,-1
27220,duda,-1
27221,hace,-1
27222,dias,-1
27223,cancelaron,-1
27224,vuelo,-1
27225,cambiaron,-1
27226,aeropueto,-1
27227,consegui,-1
27228,llegar,-1
27229,casa,-1
27230,escuche,0
27231,vida,0
27232,si,0
27233,deja,0
27234,confirmen,0
27235,problema,-1
27236,low,-1
27237,cost,-1
27238,problema,-1
27239,permisividad,-1
27240,debilidad,-1
27241,exigencia,-1
27242,normas,-1
27243,p,-1
27244,suma,0
27245,competencia,0
27246,estrategia,0
27247,iberia,0
27248,crecer,0
27249,peru,0
27250,via,0
27251,huelga,-1
27252,pilotos,-1
27253,ryanair,-1
27254,dublin,-1
27255,hace,0
27256,tres,0
27257,dias,0
27258,intento,0
27259,enviar,0
27260,fax,0
27261,modificar,0
27262,dato,0
27263,factura,0
27264,sigo,0
27265,esperando,0
27266,respue,0
27267,encima,-1
27268,avian,-1
27269,tambien,-1
27270,imposible,-1
27271,apoyar,-1
27272,portatil,-1
27273,mesita,-1
27274,mierda,-1
27275,avion,-1
27276,ryanair,-1
27277,pensaba,-1
27278,vuelos,-1
27279,todavia,-1
27280,existia,-1
27281,hoja,-1
27282,reclamaciones,-1
27283,ir,-1
27284,hacerlo,-1
27285,pagina,-1
27286,web,-1
27287,sabido,-1
27288,encontrar,-1
27289,iberia,-1
27290,primero,-1
27291,embarcan,-1
27292,bussines,-1
27293,despues,-1
27294,resto,-1
27295,salvo,-1
27296,personas,-1
27297,ninos,-1
27298,necesidades,-1
27299,especiales,-1
27300,unas,-1
27301,personas,-1
27302,esperar,-1
27303,mas,-1
27304,siete,-1
27305,horas,-1
27306,aeropuerto,-1
27307,girona,-1
27308,poder,-1
27309,volar,-1
27310,pisa,-1
27311,ryan,-1
27312,llevo,-1
27313,mas,-1
27314,intentos,-1
27315,hacer,-1
27316,reclamacion,-1
27317,pagina,-1
27318,formulario,-1
27319,funciona,-1
27320,da,-1
27321,iag,0
27322,compra,0
27323,niki,0
27324,millones,0
27325,refuerza,0
27326,posicion,0
27327,iberia,0
27328,vueling,0
27329,palma,0
27330,via,0
27331,black,-1
27332,friday,-1
27333,mirando,-1
27334,dias,-1
27335,mas,-1
27336,economicos,-1
27337,vaya,-1
27338,robo,-1
27339,navidad,-1
27340,llegue,-1
27341,mail,-1
27342,embarcando,-1
27343,vuelo,-1
27344,invitaran,-1
27345,recuerdo,-1
27346,perdi,-1
27347,enlace,-1
27348,llegue,-1
27349,destinomas,-1
27350,km,-1
27351,distancia,-1
27352,horas,-1
27353,retraso,-1
27354,graciasiberia,-1
27355,miercoles,1
27356,noviembre,1
27357,puedes,1
27358,perder,1
27359,webinar,1
27360,tplink,1
27361,iberia,1
27362,monetizacion,1
27363,r,1
27364,dos,-1
27365,hermanos,-1
27366,intoxicaron,-1
27367,comida,-1
27368,vuelo,-1
27369,avisar,-1
27370,tripulacion,-1
27371,tal,1
27372,dia,1
27373,hoy,1
27374,hace,1
27375,anos,1
27376,rey,1
27377,alfonso,1
27378,xiii,1
27379,presidio,1
27380,acto,1
27381,inauguracion,1
27382,primer,1
27383,vuelo,1
27384,comercial,1
27385,ryanair,-1
27386,sufre,-1
27387,primera,-1
27388,huelga,-1
27389,pilotos,-1
27390,historia,-1
27391,berlin,-1
27392,ryanair,-1
27393,pudo,-1
27394,evitar,-1
27395,viernes,-1
27396,primera,-1
27397,hu,-1
27398,gracias,-1
27399,respuesta,-1
27400,ahora,-1
27401,solo,-1
27402,falta,-1
27403,encontrar,-1
27404,cojin,-1
27405,staff,-1
27406,hablaremos,-1
27407,dia,-1
27408,ninguno,1
27409,xq,1
27410,retrasan,1
27411,vuelos,1
27412,mejor,1
27413,viajo,1
27414,x,1
27415,canal,0
27416,estadounidense,0
27417,recrea,0
27418,video,0
27419,accidente,0
27420,spanair,0
27421,pagamos,-1
27422,precios,-1
27423,excesivos,-1
27424,viajar,-1
27425,madrid,-1
27426,menorca,-1
27427,trayecto,-1
27428,residentes,-1
27429,si,-1
27430,facturacion,-1
27431,online,-1
27432,casi,-1
27433,echarse,-1
27434,temblar,-1
27435,iberia,-1
27436,enganando,-1
27437,usuarios,-1
27438,vez,-1
27439,mas,-1
27440,ahora,-1
27441,resulta,-1
27442,puente,-1
27443,aereo,-1
27444,pagado,-1
27445,puntos,-1
27446,puedes,-1
27447,subir,-1
27448,hacerle,-1
27449,favor,-1
27450,iberia,-1
27451,mejor,-1
27452,forma,-1
27453,hacerlo,-1
27454,sacar,-1
27455,rutas,-1
27456,aereas,-1
27457,mas,-1
27458,usada,-1
27459,hola,-1
27460,llevo,-1
27461,dias,-1
27462,intentando,-1
27463,buscar,-1
27464,vuelos,-1
27465,pagina,-1
27466,web,-1
27467,imposible,-1
27468,selecciono,-1
27469,destinos,-1
27470,leuros,0
27471,ryanair,0
27472,solucionan,0
27473,querido,1
27474,ryanair,1
27475,podeis,1
27476,hacer,1
27477,mismo,1
27478,febrero,1
27479,favor,1
27480,gracias,-1
27481,responder,-1
27482,si,-1
27483,mismas,-1
27484,condiciones,-1
27485,puede,-1
27486,volar,-1
27487,usa,-1
27488,cambiad,-1
27489,co,-1
27490,pocos,0
27491,dias,0
27492,volar,0
27493,ibiza,0
27494,madrid,0
27495,enlazar,0
27496,vuelo,0
27497,emirates,0
27498,dubai,0
27499,puedo,0
27500,factu,0
27501,llevamos,-1
27502,dias,-1
27503,esperando,-1
27504,pensais,-1
27505,entregar,-1
27506,servicio,-1
27507,malisimo,-1
27508,amb,0
27509,algu,0
27510,entendra,0
27511,catalogan,0
27512,iberia,0
27513,grande,0
27514,libre,0
27515,carcajada,0
27516,jajajaja,0
27517,gol,1
27518,cobresal,1
27519,iberia,1
27520,leo,-1
27521,iberia,-1
27522,arruina,-1
27523,buena,-1
27524,bici,-1
27525,deja,-1
27526,chaval,-1
27527,tierra,-1
27528,noche,-1
27529,vamos,-1
27530,iberia,-1
27531,linea,-1
27532,ar,-1
27533,mola,-1
27534,atencion,-1
27535,telefonica,-1
27536,cliente,-1
27537,haga,-1
27538,robot,-1
27539,uso,-1
27540,servicios,-1
27541,internet,-1
27542,puede,0
27543,haber,0
27544,vuelos,0
27545,cancelados,0
27546,huelga,0
27547,iberia,0
27548,prat,0
27549,oficial,0
27550,ex,0
27551,iberia,0
27552,diego,0
27553,opazo,0
27554,nuevo,0
27555,refuerzo,0
27556,nublense,0
27557,primerab,0
27558,encontrar,-1
27559,maleta,-1
27560,quisiera,0
27561,compartir,0
27562,fun,0
27563,fact,0
27564,madre,0
27565,llama,0
27566,arrayan,0
27567,compania,0
27568,aerea,0
27569,ryanair,0
27570,parece,0
27571,magico,0
27572,si,0
27573,ahora,0
27574,llegan,0
27575,regalos,0
27576,navidad,0
27577,posible,0
27578,viajar,0
27579,equipaje,0
27580,mano,0
27581,perfumes,0
27582,envase,0
27583,original,0
27584,feliz,0
27585,navidad,0
27586,claro,-1
27587,claro,-1
27588,si,-1
