,text,airline_sentiment_score
21276,mucha,-1
21277,queja,-1
21278,ustedes,-1
21279,siento,-1
21280,paranoia,-1
21281,vayan,-1
21282,hacer,-1
21283,mismo,-1
21284,malapoliticadeprevision,-1
21285,iberianoteneisverguenza,-1
21286,habeis,-1
21287,mandado,-1
21288,avion,-1
21289,mas,-1
21290,grande,-1
21291,si,-1
21292,pensabai,-1
21293,podeis,0
21294,facilitar,0
21295,telefono,0
21296,atencion,0
21297,cliente,0
21298,poder,0
21299,hablar,0
21300,alguien,0
21301,reclamacion,0
21302,tenes,-1
21303,verguenza,-1
21304,recalentamiento,-1
21305,robaron,-1
21306,pagar,-1
21307,fortuna,-1
21308,iberia,-1
21309,estatizar,-1
21310,italia,-1
21311,abre,-1
21312,expediente,-1
21313,ryanair,-1
21314,informar,-1
21315,derechos,-1
21316,tras,-1
21317,cancelacion,-1
21318,via,-1
21319,equipo,-1
21320,vuelo,-1
21321,saben,-1
21322,transmitido,-1
21323,maltratais,-1
21324,clientes,-1
21325,sepa,-1
21326,hacer,-1
21327,reserva,-1
21328,vuelo,-1
21329,menor,-1
21330,edad,-1
21331,seria,-1
21332,forma,-1
21333,mas,-1
21334,facil,-1
21335,contribuido,1
21336,ser,1
21337,compania,1
21338,bandera,1
21339,espana,1
21340,presume,-1
21341,ser,-1
21342,aerolinea,-1
21343,mas,-1
21344,puntual,-1
21345,retraso,-1
21346,salida,-1
21347,vigo,-1
21348,va,-1
21349,hacer,-1
21350,perder,-1
21351,seguis,-1
21352,responder,-1
21353,despues,-1
21354,meses,-1
21355,dejasteis,-1
21356,tirado,-1
21357,pais,-1
21358,puesto,-1
21359,queja,-1
21360,puedas,-1
21361,anadir,-1
21362,maleta,-1
21363,vuelo,-1
21364,semanas,-1
21365,vuelo,-1
21366,compras,-1
21367,iberia,-1
21368,puede,0
21369,llevar,0
21370,mochila,0
21371,ademas,0
21372,maleta,0
21373,cabina,0
21374,entrar,0
21375,avion,0
21376,facturar,0
21377,aniversario,0
21378,primer,0
21379,vuelo,0
21380,iberia,0
21381,puesto,-1
21382,contacto,-1
21383,ustedes,-1
21384,via,-1
21385,dm,-1
21386,solventado,-1
21387,problema,-1
21388,sigo,-1
21389,llamando,-1
21390,telefono,-1
21391,castigo,-1
21392,bolsa,-1
21393,iberia,-1
21394,vueling,-1
21395,air,-1
21396,france,-1
21397,aplicar,-1
21398,recargos,-1
21399,billetes,-1
21400,via,-1
21401,iberia,-1
21402,saltando,-1
21403,chulla,-1
21404,pie,-1
21405,mas,-1
21406,atractivo,-1
21407,vuelo,-1
21408,directo,-1
21409,si,-1
21410,pueden,-1
21411,confiar,-1
21412,latam,-1
21413,poquito,0
21414,estafa,0
21415,blackfriday,0
21416,ida,0
21417,vuelta,0
21418,destino,0
21419,europa,0
21420,precio,0
21421,ida,0
21422,explicacion,-1
21423,clara,-1
21424,si,-1
21425,deja,-1
21426,ser,-1
21427,disparate,-1
21428,costes,-1
21429,cambios,-1
21430,mas,-1
21431,caros,-1
21432,profesora,-1
21433,diferencia,-1
21434,ryanair,-1
21435,clase,-1
21436,precio,-1
21437,cae,-1
21438,aviones,-1
21439,punetas,-1
21440,dirijo,-1
21441,mail,-1
21442,datos,-1
21443,q,-1
21444,solicitado,-1
21445,iberia,1
21446,si,1
21447,miras,1
21448,ida,1
21449,vuelta,1
21450,suelen,1
21451,bajar,1
21452,precio,1
21453,solo,1
21454,cogiendo,1
21455,si,1
21456,mirandolo,1
21457,separado,1
21458,expliquenme,-1
21459,asientos,-1
21460,compre,-1
21461,juntos,-1
21462,ahora,-1
21463,imprimi,-1
21464,pases,-1
21465,abordar,-1
21466,estan,-1
21467,separados,-1
21468,vuelo,-1
21469,madmex,-1
21470,vuelos,0
21471,ryanair,0
21472,cuenta,0
21473,justo,0
21474,pa,0
21475,ida,0
21476,pa,0
21477,vuelta,0
21478,felices,1
21479,fiestas,1
21480,buenas,0
21481,boletos,0
21482,cuba,0
21483,maletasperdidasiberia,-1
21484,sabado,-1
21485,llegamos,-1
21486,madrid,-1
21487,maletas,-1
21488,hoy,-1
21489,maletas,-1
21490,dolor,-1
21491,corazonen,-1
21492,caso,-1
21493,rodillas,-1
21494,tambien,-1
21495,serio,-1
21496,ser,-1
21497,linea,-1
21498,referencia,-1
21499,low,-1
21500,cost,-1
21501,envie,-1
21502,mensaje,-1
21503,interno,-1
21504,ver,-1
21505,si,-1
21506,vez,-1
21507,respuestas,-1
21508,lamentables,-1
21509,servicio,-1
21510,medios,-1
21511,alemanes,-1
21512,informan,-1
21513,huelga,-1
21514,personal,-1
21515,iberia,-1
21516,diciembre,-1
21517,oigan,-1
21518,cuanto,-1
21519,tardan,-1
21520,contestar,-1
21521,reclamaciones,-1
21522,toca,-1
21523,poner,-1
21524,reclamando,-1
21525,contesten,-1
21526,tio,0
21527,iberia,0
21528,contesto,0
21529,hola,0
21530,merry,0
21531,empleo,1
21532,tripulantes,1
21533,cabina,1
21534,pasajerosas,1
21535,ryanair,1
21536,entrevistas,1
21537,oviedo,1
21538,buena,1
21539,presencia,1
21540,trato,1
21541,agradable,1
21542,hola,0
21543,dicen,0
21544,elija,0
21545,vuelo,0
21546,ve,0
21547,asi,0
21548,cambie,0
21549,fechas,0
21550,sigue,0
21551,desplegar,0
21552,opciones,0
21553,vuelo,0
21554,haifa,1
21555,iberia,1
21556,presente,1
21557,congresos,1
21558,nacionales,1
21559,greenkeepers,1
21560,espana,1
21561,portugal,1
21562,echa,0
21563,vistazo,0
21564,miniatura,0
21565,metal,0
21566,herpa,0
21567,bombardier,0
21568,crj,0
21569,iberia,0
21570,regionalair,0
21571,nostrum,0
21572,escala,0
21573,hola,0
21574,viajaba,0
21575,vueling,0
21576,olvide,0
21577,portafolio,0
21578,puerta,0
21579,seguridad,0
21580,persona,0
21581,puerta,0
21582,recu,0
21583,holacolombia,1
21584,voy,1
21585,alla,1
21586,corriendo,1
21587,iberia,-1
21588,brenyaman,-1
21589,spangelicia,-1
21590,chufacabras,-1
21591,ivalice,-1
21592,segun,-1
21593,informan,-1
21594,viaje,-1
21595,gratis,-1
21596,encanta,-1
21597,si,0
21598,peninsula,0
21599,iberica,0
21600,iberia,0
21601,pais,0
21602,via,0
21603,comite,-1
21604,empresa,-1
21605,iberia,-1
21606,convoca,-1
21607,huelga,-1
21608,prat,-1
21609,diciembre,-1
21610,alguna,0
21611,noticia,0
21612,huelga,0
21613,prat,0
21614,bcn,0
21615,navidad,0
21616,tan,-1
21617,rastreros,-1
21618,sistema,-1
21619,informatico,-1
21620,da,-1
21621,asientos,-1
21622,separados,-1
21623,asien,-1
21624,daria,-1
21625,verguenza,-1
21626,poner,-1
21627,nombre,-1
21628,junto,-1
21629,compania,-1
21630,iberia,-1
21631,destrata,-1
21632,familias,-1
21633,pie,-1
21634,nadie,-1
21635,da,-1
21636,explicacion,-1
21637,ib,-1
21638,destino,-1
21639,lhr,-1
21640,retrasan,-1
21641,constantemente,-1
21642,tenia,-1
21643,salir,-1
21644,h,-1
21645,pues,-1
21646,pueden,-1
21647,contestar,-1
21648,mensajes,-1
21649,nunca,-1
21650,pasan,-1
21651,cosas,-1
21652,algun,-1
21653,error,-1
21654,pagina,-1
21655,marcar,-1
21656,origen,-1
21657,destino,-1
21658,fechas,-1
21659,vuelve,-1
21660,cargar,-1
21661,pagina,-1
21662,inicio,-1
21663,pued,-1
21664,pasa,-1
21665,ustedes,-1
21666,venden,-1
21667,internet,-1
21668,tan,-1
21669,habiles,-1
21670,tan,-1
21671,rapidos,-1
21672,cobrar,-1
21673,dueno,-1
21674,ryanair,-1
21675,mismo,-1
21676,quejandose,-1
21677,parlament,-1
21678,oiga,-1
21679,aqui,-1
21680,retrasos,-1
21681,juega,-1
21682,personal,-1
21683,eh,-1
21684,ustedes,-1
21685,encontrarlatal,-1
21686,vez,-1
21687,entiendanpero,-1
21688,necesitamosque,-1
21689,triunfe,-1
21690,am,-1
21691,respondido,0
21692,llamamoseh,-1
21693,salgo,-1
21694,momento,-1
21695,gestion,-1
21696,vuelvo,-1
21697,seguida,-1
21698,esperadme,-1
21699,tardo,-1
21700,codigo,-1
21701,ryana,-1
21702,podeis,-1
21703,menos,-1
21704,tener,-1
21705,dignidad,-1
21706,ponerlo,-1
21707,cancelado,-1
21708,forma,-1
21709,oficial,-1
21710,colas,-1
21711,personas,-1
21712,cambio,-1
21713,bueno,-1
21714,contentos,-1
21715,dice,-1
21716,ministro,-1
21717,despues,-1
21718,anos,-1
21719,gracias,1
21720,informacion,1
21721,descontenta,-1
21722,servicio,-1
21723,gestion,-1
21724,reserva,-1
21725,vuelo,-1
21726,contestado,-1
21727,tarde,-1
21728,peticion,-1
21729,d,-1
21730,siiii,1
21731,chachi,1
21732,vuelo,1
21733,sale,1
21734,descendio,-1
21735,iberiano,-1
21736,gano,-1
21737,cc,-1
21738,pues,0
21739,claro,0
21740,si,0
21741,esperas,0
21742,innecesarias,0
21743,justas,0
21744,volaba,-1
21745,disculpas,-1
21746,solucionais,-1
21747,perjuicio,-1
21748,hecho,-1
21749,gracias,-1
21750,solucion,-1
21751,compre,-1
21752,billete,-1
21753,dijeron,-1
21754,ademas,-1
21755,diferencia,-1
21756,comprar,-1
21757,billete,-1
21758,nuevo,-1
21759,iberia,-1
21760,d,-1
21761,viajar,1
21762,bilbao,1
21763,hilo,1
21764,musical,1
21765,tierra,1
21766,van,1
21767,ser,1
21768,grandes,1
21769,dias,1
21770,si,1
21771,empieza,1
21772,asi,1
21773,felicitacion,1
21774,companero,1
21775,francisco,1
21776,dedicacion,1
21777,amabilidad,1
21778,trato,1
21779,p,1
21780,piloto,-1
21781,iberia,-1
21782,habrias,-1
21783,hecho,-1
21784,si,-1
21785,pasado,-1
21786,iberia,1
21787,desea,1
21788,felices,1
21789,fiestas,1
21790,quiere,1
21791,encontrarme,1
21792,nuevo,1
21793,bordo,1
21794,copate,1
21795,mandame,1
21796,codigo,1
21797,descuento,1
21798,veces,-1
21799,junio,-1
21800,dejo,-1
21801,tirados,-1
21802,cientos,-1
21803,clientes,-1
21804,new,-1
21805,yor,-1
21806,iberia,0
21807,celebra,0
21808,anos,0
21809,primer,0
21810,vuelo,0
21811,adios,-1
21812,pringaos,-1
21813,vergonzosomuy,-1
21814,descontentamala,-1
21815,atencioncoger,-1
21816,iberia,-1
21817,porqe,-1
21818,crees,-1
21819,van,-1
21820,ser,-1
21821,responsables,-1
21822,despues,-1
21823,u,-1
21824,visto,-1
21825,cambiar,-1
21826,nombre,-1
21827,solucionarlo,-1
21828,partir,-1
21829,ah,-1
21830,solo,1
21831,enero,1
21832,millon,1
21833,asientos,1
21834,ryanair,1
21835,retraso,-1
21836,vuelo,-1
21837,puede,-1
21838,ser,-1
21839,suficiente,-1
21840,reclamar,-1
21841,dano,-1
21842,ryanair,0
21843,renault,0
21844,comparado,0
21845,via,0
21846,mil,1
21847,gracias,1
21848,gusta,1
21849,valorais,1
21850,fotos,1
21851,agradecido,1
21852,cada,1
21853,puesto,0
21854,airbus,0
21855,iberia,0
21856,ecmmg,0
21857,final,0
21858,corto,0
21859,pista,0
21860,foto,0
21861,tomada,0
21862,problema,-1
21863,gestion,-1
21864,pasajeros,-1
21865,siendo,-1
21866,lamentable,-1
21867,derivado,-1
21868,hotel,-1
21869,iberia,-1
21870,siempre,-1
21871,lado,-1
21872,hacen,-1
21873,solucionar,-1
21874,problemas,-1
21875,generan,-1
21876,bien,-1
21877,luego,-1
21878,incompetencia,-1
21879,perdi,-1
21880,vuelo,-1
21881,conexion,-1
21882,londres,-1
21883,resuelven,-1
21884,rt,0
21885,we,0
21886,will,0
21887,be,0
21888,exhibiting,0
21889,at,0
21890,expocida,0
21891,iberia,0
21892,congreso,0
21893,profesional,0
21894,feria,0
21895,control,0
21896,parece,1
21897,manana,1
21898,iberia,1
21899,lanza,1
21900,promo,1
21901,blackfriday,1
21902,aun,1
21903,recibido,1
21904,email,1
21905,vuelos,1
21906,naci,1
21907,peor,-1
21908,ruidoda,-1
21909,mal,-1
21910,rollo,-1
21911,jajaja,-1
21912,alava,0
21913,joya,0
21914,medieval,0
21915,gusta,0
21916,volar,0
21917,paisvasco,0
21918,teneis,-1
21919,proceso,-1
21920,embarque,-1
21921,mas,-1
21922,caotico,-1
21923,aerolineas,-1
21924,verdad,-1
21925,confuso,-1
21926,manana,-1
21927,hizo,-1
21928,dias,-1
21929,maletas,-1
21930,cancelado,-1
21931,comprom,-1
21932,pais,1
21933,nunca,1
21934,jamas,1
21935,anadido,0
21936,video,0
21937,lista,0
21938,reproduccion,0
21939,ryanair,0
21940,capitulo,0
21941,vuelobrussels,0
21942,realidad,-1
21943,parece,-1
21944,mas,-1
21945,solido,-1
21946,famosas,-1
21947,avionetas,-1
21948,iberia,-1
21949,alucinante,-1
21950,trato,-1
21951,dan,-1
21952,mercancias,-1
21953,ohhh,-1
21954,hacerme,-1
21955,unfollow,-1
21956,ten,0
21957,cuidado,0
21958,camino,0
21959,veces,0
21960,reclamacion,0
21961,llega,0
21962,email,0
21963,tal,0
21964,paloma,0
21965,exi,0
21966,si,0
21967,error,0
21968,puede,0
21969,tener,0
21970,cualquiera,0
21971,ryanair,0
21972,inaugura,0
21973,linea,0
21974,castellonpoznan,0
21975,mas,0
21976,grande,0
21977,va,0
21978,llegar,0
21979,business,0
21980,padre,1
21981,volo,1
21982,anos,1
21983,canada,1
21984,cada,1
21985,viaje,1
21986,vuelta,1
21987,siempre,1
21988,tenia,1
21989,algun,1
21990,regalo,1
21991,si,-1
21992,equivoco,-1
21993,morro,-1
21994,avion,-1
21995,muncity,-1
21996,coruna,-1
21997,iberia,-1
21998,airlines,-1
21999,mierda,-1
22000,saben,1
22001,si,1
22002,quieren,1
22003,volar,1
22004,lado,1
22005,mundo,1
22006,morir,1
22007,hambre,1
22008,intento,1
22009,opcion,1
22010,iberia,1
22011,renfe,1
22012,lanzaron,1
22013,hoy,1
22014,importantes,1
22015,descuentos,1
22016,enterate,1
22017,aca,1
22018,puedo,-1
22019,comprar,-1
22020,web,-1
22021,arreglenla,-1
22022,nadie,-1
22023,entiende,-1
22024,si,-1
22025,personas,-1
22026,producto,-1
22027,cesta,-1
22028,solo,-1
22029,productos,-1
22030,solo,-1
22031,estan,-1
22032,vendiendo,-1
22033,producto,-1
22034,combinado,-1
22035,avion,-1
22036,funciona,-1
22037,horas,-1
22038,personas,-1
22039,distintas,-1
22040,nadi,-1
22041,recibido,-1
22042,negativamente,-1
22043,reiteradas,-1
22044,oportunidades,-1
22045,pareciera,-1
22046,solo,-1
22047,redes,-1
22048,sociales,-1
22049,semana,1
22050,pasada,1
22051,bcn,1
22052,mallorca,1
22053,buen,1
22054,vuelo,1
22055,dos,-1
22056,objetos,-1
22057,voladores,-1
22058,avion,-1
22059,iberia,-1
22060,ahora,-1
22061,ala,-1
22062,separada,-1
22063,destino,1
22064,solo,1
22065,click,1
22066,deseadme,1
22067,suerte,1
22068,holaargentia,1
22069,hola,1
22070,destinos,1
22071,europeos,1
22072,mejor,1
22073,precio,1
22074,cancela,-1
22075,vuelo,-1
22076,madlhr,-1
22077,manana,-1
22078,ib,-1
22079,mal,-1
22080,tiempo,-1
22081,internet,-1
22082,cuadra,-1
22083,ahora,-1
22084,mandan,-1
22085,parte,-1
22086,maleta,-1
22087,marean,-1
22088,dicen,-1
22089,reclamemos,-1
22090,web,-1
22091,web,-1
22092,deja,-1
22093,accede,-1
22094,problema,-1
22095,pagina,-1
22096,web,-1
22097,hizo,-1
22098,imprimiera,-1
22099,tarjeta,-1
22100,embarque,-1
22101,solucionan,-1
22102,pro,-1
22103,si,0
22104,tiempo,0
22105,espera,0
22106,facturar,0
22107,hace,0
22108,largo,0
22109,escasez,0
22110,personal,0
22111,llegar,0
22112,gracias,1
22113,feliz,1
22114,si,1
22115,cualquier,1
22116,dudaproblema,1
22117,volveria,1
22118,contactaros,1
22119,gracias,1
22120,nuevo,1
22121,trabajadores,-1
22122,tierra,-1
22123,hacen,-1
22124,excelente,-1
22125,trabajo,-1
22126,falta,-1
22127,personal,-1
22128,hac,-1
22129,si,0
22130,volado,0
22131,tarjeta,0
22132,embarque,0
22133,arrojen,-1
22134,maletas,-1
22135,aqui,-1
22136,sitio,-1
22137,dentro,-1
22138,cabina,-1
22139,vayaputamierdade,-1
22140,aerolinea,-1
22141,nein,0
22142,arias,0
22143,castro,0
22144,asientos,0
22145,separadoscalva,0
22146,castro,0
22147,iberia,0
22148,parecia,-1
22149,raro,-1
22150,tanta,-1
22151,publicidad,-1
22152,nueva,-1
22153,iberia,-1
22154,hola,-1
22155,argentina,-1
22156,dicen,-1
22157,slogan,-1
22158,publicitari,-1
22159,iberia,1
22160,express,1
22161,celebra,1
22162,quinto,1
22163,aniversario,1
22164,lanzando,1
22165,billetes,1
22166,euros,1
22167,via,1
22168,viajestic,1
22169,solucion,0
22170,inovativa,0
22171,iberia,0
22172,vuelos,0
22173,retrasados,0
22174,tv,1
22175,black,1
22176,friday,1
22177,llega,1
22178,ryanair,1
22179,descuentos,1
22180,billetes,1
22181,prefiero,1
22182,papa,1
22183,noel,1
22184,santa,1
22185,claus,1
22186,llega,1
22187,diciembre,1
22188,espana,1
22189,asi,1
22190,permite,1
22191,compro,0
22192,billete,0
22193,pagina,0
22194,vueling,0
22195,numero,0
22196,vueling,0
22197,opera,0
22198,iberia,0
22199,pierdo,0
22200,please,1
22201,rt,1
22202,viajes,1
22203,viajar,1
22204,travel,1
22205,ryanair,1
22206,abre,1
22207,nuevas,1
22208,rutas,1
22209,espana,1
22210,centenar,0
22211,plebe,0
22212,vacian,0
22213,mostradores,0
22214,vip,0
22215,dejado,0
22216,locuelos,0
22217,alguien,0
22218,colado,0
22219,igual,0
22220,mas,0
22221,vamos,0
22222,iberia,0
22223,necesita,0
22224,mas,0
22225,nunca,0
22226,fuerteventura,0
22227,traveltuesday,0
22228,low,-1
22229,cost,-1
22230,ryanair,-1
22231,vueling,-1
22232,cabeza,-1
22233,retrasos,-1
22234,aeropuertos,-1
22235,buena,-1
22236,publicidad,-1
22237,aeropuerto,-1
22238,santander,-1
22239,esperando,-1
22240,embarcar,-1
22241,rumbo,-1
22242,marrakech,-1
22243,si,-1
22244,ryanair,-1
22245,ofrece,-1
22246,hoy,-1
22247,billetes,-1
22248,euros,-1
22249,black,-1
22250,friday,-1
22251,gracias,-1
22252,ataques,-1
22253,ansiedad,-1
22254,despegar,-1
22255,revisar,-1
22256,bien,-1
22257,aviones,-1
22258,ryanair,-1
22259,hecho,-1
22260,cargo,-1
22261,adicional,-1
22262,bolsas,-1
22263,bajo,-1
22264,ojos,-1
22265,ineptitos,-1
22266,medio,-1
22267,espero,-1
22268,sido,-1
22269,viaje,-1
22270,largo,-1
22271,buenos,-1
22272,dias,-1
22273,pagina,-1
22274,principal,-1
22275,selecciono,-1
22276,origen,-1
22277,destino,-1
22278,fechas,-1
22279,hora,-1
22280,pulsar,-1
22281,proxima,-1
22282,clausula,-1
22283,anti,-1
22284,ryanair,-1
22285,contratos,-1
22286,invitaciones,-1
22287,acordais,0
22288,pp,0
22289,echaba,0
22290,culpa,0
22291,pasajeros,0
22292,spanair,0
22293,accidentado,0
22294,viva,0
22295,espana,0
22296,requisito,-1
22297,fundamental,-1
22298,trabajar,-1
22299,atencion,-1
22300,cliente,-1
22301,aunque,-1
22302,palabra,-1
22303,atencion,-1
22304,dudosa,-1
22305,norwegian,1
22306,desafia,1
22307,iberia,1
22308,billetes,1
22309,menos,1
22310,euros,1
22311,nueva,1
22312,york,1
22313,madrid,1
22314,companias,1
22315,pais,1
22316,marruecos,0
22317,travelthursday,0
22318,iberia,0
22319,express,0
22320,celebra,0
22321,cinco,0
22322,anos,0
22323,oferta,0
22324,plazas,0
22325,solo,0
22326,euros,0
22327,via,0
22328,h,-1
22329,iberia,-1
22330,sumergida,-1
22331,tributo,-1
22332,heroes,-1
22333,silencio,-1
22334,sol,-1
22335,madrid,-1
22336,desconocidos,1
22337,avion,1
22338,ryanair,1
22339,espiritu,1
22340,colectivo,1
22341,precioso,1
22342,confirmarlo,-1
22343,serviberia,-1
22344,cuales,-1
22345,veo,-1
22346,cargo,-1
22347,veo,-1
22348,hecho,-1
22349,t,-1
22350,manana,-1
22351,estan,-1
22352,diciendo,-1
22353,ryanair,-1
22354,vuelo,-1
22355,sale,-1
22356,min,-1
22357,tarde,-1
22358,feliz,0
22359,ano,0
22360,muchas,0
22361,gracias,0
22362,mes,0
22363,marzo,0
22364,espero,0
22365,viajar,0
22366,junto,0
22367,padres,0
22368,ustedes,0
22369,milan,0
22370,timado,-1
22371,compro,-1
22372,transfer,-1
22373,bus,-1
22374,web,-1
22375,pago,-1
22376,recibo,-1
22377,email,-1
22378,billete,-1
22379,voucher,-1
22380,codigo,-1
22381,r,-1
22382,jajajajajaj,-1
22383,jodido,-1
22384,noche,-1
22385,ganas,-1
22386,tenia,-1
22387,saberlo,-1
22388,jajajaja,-1
22389,hola,-1
22390,problema,-1
22391,agentes,-1
22392,chat,-1
22393,podido,-1
22394,ayudarme,-1
22395,podriais,-1
22396,ayudar,-1
22397,teneis,-1
22398,descontrol,-1
22399,descomunal,-1
22400,ahora,-1
22401,pedis,-1
22402,habeis,-1
22403,entregado,-1
22404,sabei,-1
22405,jajajja,0
22406,creo,0
22407,volvemos,0
22408,resginados,0
22409,avion,0
22410,ryanair,0
22411,verguenza,-1
22412,atencion,-1
22413,telefonica,-1
22414,engano,-1
22415,tarifas,-1
22416,ademas,-1
22417,tenerte,-1
22418,esperando,-1
22419,telefono,-1
22420,m,-1
22421,ryanair,1
22422,aceptado,1
22423,hacer,1
22424,curso,1
22425,hahn,1
22426,enero,1
22427,seria,-1
22428,detallazo,-1
22429,blackfriday,-1
22430,ryanair,-1
22431,ponga,-1
22432,vuelos,-1
22433,baratos,-1
22434,mierda,-1
22435,mundo,-1
22436,vaya,-1
22437,hola,1
22438,europamadrid,1
22439,iberia,1
22440,maximo,1
22441,lider,1
22442,vuelos,1
22443,servicios,1
22444,calidad,1
22445,estimados,-1
22446,di,-1
22447,segunda,-1
22448,oportunidad,-1
22449,vez,-1
22450,llego,-1
22451,destino,-1
22452,maletas,-1
22453,veis,-1
22454,normal,-1
22455,sangrante,-1
22456,postureo,-1
22457,cm,-1
22458,contesta,-1
22459,sabiendo,-1
22460,estan,-1
22461,riendo,-1
22462,cara,-1
22463,gran,-1
22464,compania,-1
22465,q,-1
22466,solo,-1
22467,pide,-1
22468,barbaridad,-1
22469,x,-1
22470,cambiar,-1
22471,viaje,-1
22472,ida,-1
22473,sino,-1
22474,cnd,-1
22475,aeropue,-1
22476,mas,-1
22477,detalles,-1
22478,solo,-1
22479,roto,-1
22480,reposabrazos,-1
22481,podeis,-1
22482,ver,-1
22483,fanuc,1
22484,iberia,1
22485,demuestra,1
22486,potencial,1
22487,robotica,1
22488,empack,1
22489,empresas,1
22490,acompanado,1
22491,transporte,-1
22492,ovino,-1
22493,decente,-1
22494,basta,-1
22495,quiero,0
22496,votar,0
22497,proximas,0
22498,elecciones,0
22499,tarifa,0
22500,especial,0
22501,bga,0
22502,bcn,0
22503,bga,0
22504,hola,0
22505,lugar,0
22506,puede,0
22507,obtener,0
22508,codigo,0
22509,compartido,0
22510,iberia,0
22511,reserva,0
22512,gracias,0
22513,tendreis,0
22514,descuentos,0
22515,black,0
22516,friday,0
22517,ustedes,-1
22518,level,-1
22519,operan,-1
22520,conjunto,-1
22521,tickets,-1
22522,dicen,-1
22523,iberia,-1
22524,darme,-1
22525,cuenta,-1
22526,diferencia,-1
22527,ryanair,1
22528,anunciado,1
22529,hoy,1
22530,nueva,1
22531,ruta,1
22532,valencia,1
22533,bristol,1
22534,valencia,1
22535,trataron,-1
22536,mal,-1
22537,iberia,-1
22538,volvi,-1
22539,volar,-1
22540,nunca,-1
22541,mas,-1
22542,creo,-1
22543,vueling,-1
22544,pasara,-1
22545,igual,-1
22546,iberia,-1
22547,aqui,-1
22548,llama,-1
22549,complejos,-1
22550,don,-1
22551,boscoconcepcion,-1
22552,enterado,0
22553,samsung,0
22554,regalo,0
22555,noteabordo,0
22556,casi,0
22557,pasajeros,0
22558,vuelo,0
22559,iberia,0
22560,llego,-1
22561,avion,-1
22562,horas,-1
22563,esperan,-1
22564,vuelo,-1
22565,pasa,-1
22566,reservado,-1
22567,asiento,-1
22568,salida,-1
22569,emergenci,-1
22570,quieres,1
22571,trabajar,1
22572,ryanair,1
22573,consulta,1
22574,fechas,1
22575,van,1
22576,realizar,1
22577,entrevistas,1
22578,noviembre,1
22579,diciembre,1
22580,empleo,1
22581,espero,-1
22582,cambien,-1
22583,servicio,-1
22584,cliente,-1
22585,vuelo,-1
22586,nefasto,-1
22587,menos,0
22588,saber,0
22589,podium,0
22590,podcast,0
22591,iberia,0
22592,alian,0
22593,ficcion,0
22594,sonora,0
22595,problema,-1
22596,cualquier,-1
22597,compania,-1
22598,subcontratas,-1
22599,suelen,-1
22600,encargar,-1
22601,mal,-1
22602,h,-1
22603,retraso,-1
22604,vales,-1
22605,menu,-1
22606,basico,-1
22607,vale,-1
22608,rematar,-1
22609,azafato,-1
22610,haciendo,-1
22611,chistes,-1
22612,anticata,-1
22613,uff,1
22614,caro,1
22615,buscar,1
22616,ryanair,1
22617,dias,1
22618,esten,1
22619,baratos,1
22620,temporadas,1
22621,bajasseguro,1
22622,consigues,1
22623,pillar,1
22624,alguno,1
22625,amazon,0
22626,diez,0
22627,libros,0
22628,arquitectura,0
22629,literaturaobras,0
22630,maestras,0
22631,iberia,0
22632,buenos,0
22633,dias,0
22634,quiero,0
22635,viajar,0
22636,bebe,0
22637,respectivo,0
22638,carro,0
22639,podria,0
22640,subir,0
22641,avion,0
22642,gracias,0
22643,antemano,0
22644,cyacartuja,0
22645,autoescuela,0
22646,hoyvoy,0
22647,unico,0
22648,une,0
22649,ryanair,0
22650,cada,0
22651,revolucionado,0
22652,sector,0
22653,resolvio,-1
22654,solo,-1
22655,pregunto,-1
22656,sigue,-1
22657,mensaje,-1
22658,directo,-1
22659,cuidado,-1
22660,cobros,-1
22661,cobra,-1
22662,dolares,-1
22663,vuelos,-1
22664,comprados,-1
22665,desdeespana,-1
22666,comision,-1
22667,importe,-1
22668,vuelo,-1
22669,intentado,-1
22670,ordenador,-1
22671,ipad,-1
22672,funciona,-1
22673,oye,-1
22674,ingredientes,-1
22675,frescos,-1
22676,saludables,-1
22677,frescos,-1
22678,sera,-1
22679,cocacola,-1
22680,sale,-1
22681,nevera,-1
22682,necesidad,0
22683,hace,0
22684,dano,0
22685,locura,-1
22686,faltan,-1
22687,mas,-1
22688,horas,-1
22689,vuelo,-1
22690,aseguran,-1
22691,puedan,-1
22692,subir,-1
22693,simple,-1
22694,bandeja,-1
22695,comida,-1
22696,carne,-1
22697,di,-1
22698,alexandra,-1
22699,sanchez,-1
22700,pagas,-1
22701,billete,-1
22702,avion,-1
22703,case,-1
22704,prezo,-1
22705,ir,-1
22706,ao,-1
22707,caribe,-1
22708,paga,-1
22709,pena,-1
22710,vir,-1
22711,gali,-1
22712,gusto,0
22713,video,0
22714,latinoamerica,0
22715,necesita,0
22716,ryanair,0
22717,visualpolitik,0
22718,mas,1
22719,decia,1
22720,traves,1
22721,periscope,1
22722,mas,1
22723,repercusion,1
22724,gracias,1
22725,nuevo,1
22726,respuestas,1
22727,cmuoc,1
22728,fatal,-1
22729,iberia,-1
22730,ib,-1
22731,obligais,-1
22732,dejar,-1
22733,equipaje,-1
22734,mano,-1
22735,compania,-1
22736,dice,-1
22737,bajar,-1
22738,maletas,-1
22739,minunca,1
22740,problemas,1
22741,vale,1
22742,muchas,1
22743,gracias,1
22744,x,1
22745,mensaje,1
22746,envio,1
22747,md,1
22748,bienvenidos,0
